"","id","name","tool","adoption","downloads","month","qa","info","popularity"
"21108",21108,"liquid-fire-reveal","circle","2016-09-18 16:03:02",207,"2017-05-01 00:00:00",1,0,0
"21109",21109,"liquid-fire-reveal","circle","2016-09-18 16:03:02",463,"2017-06-01 00:00:00",1,0,0
"21110",21110,"lirc-client","npm-version","2016-08-25 13:43:07",36,"2015-11-01 00:00:00",0,1,0
"21111",21111,"lirc-client","npm-version","2016-08-25 13:43:07",25,"2015-12-01 00:00:00",0,1,0
"21112",21112,"lirc-client","npm-version","2016-08-25 13:43:07",37,"2016-01-01 00:00:00",0,1,0
"21113",21113,"lirc-client","npm-version","2016-08-25 13:43:07",60,"2016-02-01 00:00:00",0,1,0
"21114",21114,"lirc-client","npm-version","2016-08-25 13:43:07",31,"2016-03-01 00:00:00",0,1,0
"21115",21115,"lirc-client","npm-version","2016-08-25 13:43:07",75,"2016-04-01 00:00:00",0,1,0
"21116",21116,"lirc-client","npm-version","2016-08-25 13:43:07",48,"2016-05-01 00:00:00",0,1,0
"21117",21117,"lirc-client","npm-version","2016-08-25 13:43:07",25,"2016-06-01 00:00:00",0,1,0
"21118",21118,"lirc-client","npm-version","2016-08-25 13:43:07",31,"2016-07-01 00:00:00",0,1,0
"21119",21119,"lirc-client","npm-version","2016-08-25 13:43:07",83,"2016-08-01 00:00:00",0,1,0
"21120",21120,"lirc-client","npm-version","2016-08-25 13:43:07",52,"2016-09-01 00:00:00",0,1,0
"21121",21121,"lirc-client","npm-version","2016-08-25 13:43:07",80,"2016-10-01 00:00:00",0,1,0
"21122",21122,"lirc-client","npm-version","2016-08-25 13:43:07",76,"2016-11-01 00:00:00",0,1,0
"21123",21123,"lirc-client","npm-version","2016-08-25 13:43:07",35,"2016-12-01 00:00:00",0,1,0
"21124",21124,"lirc-client","npm-version","2016-08-25 13:43:07",52,"2017-01-01 00:00:00",0,1,0
"21125",21125,"lirc-client","npm-version","2016-08-25 13:43:07",44,"2017-02-01 00:00:00",0,1,0
"21126",21126,"lirc-client","npm-version","2016-08-25 13:43:07",63,"2017-03-01 00:00:00",0,1,0
"21127",21127,"lirc-client","npm-version","2016-08-25 13:43:07",47,"2017-04-01 00:00:00",0,1,0
"21128",21128,"lirc-client","npm-version","2016-08-25 13:43:07",39,"2017-05-01 00:00:00",0,1,0
"21129",21129,"lirc2mqtt","npm-version","2016-08-30 12:53:20",22,"2015-11-01 00:00:00",1,1,0
"21130",21130,"lirc2mqtt","npm-version","2016-08-30 12:53:20",13,"2015-12-01 00:00:00",1,1,0
"21131",21131,"lirc2mqtt","npm-version","2016-08-30 12:53:20",22,"2016-01-01 00:00:00",1,1,0
"21132",21132,"lirc2mqtt","npm-version","2016-08-30 12:53:20",17,"2016-02-01 00:00:00",1,1,0
"21133",21133,"lirc2mqtt","npm-version","2016-08-30 12:53:20",13,"2016-03-01 00:00:00",1,1,0
"21134",21134,"lirc2mqtt","npm-version","2016-08-30 12:53:20",34,"2016-04-01 00:00:00",1,1,0
"21135",21135,"lirc2mqtt","npm-version","2016-08-30 12:53:20",15,"2016-05-01 00:00:00",1,1,0
"21136",21136,"lirc2mqtt","npm-version","2016-08-30 12:53:20",6,"2016-06-01 00:00:00",1,1,0
"21137",21137,"lirc2mqtt","npm-version","2016-08-30 12:53:20",13,"2016-07-01 00:00:00",1,1,0
"21138",21138,"lirc2mqtt","npm-version","2016-08-30 12:53:20",34,"2016-08-01 00:00:00",1,1,0
"21139",21139,"lirc2mqtt","npm-version","2016-08-30 12:53:20",29,"2016-09-01 00:00:00",1,1,0
"21140",21140,"lirc2mqtt","npm-version","2016-08-30 12:53:20",36,"2016-10-01 00:00:00",1,1,0
"21141",21141,"lirc2mqtt","npm-version","2016-08-30 12:53:20",26,"2016-11-01 00:00:00",1,1,0
"21142",21142,"lirc2mqtt","npm-version","2016-08-30 12:53:20",19,"2016-12-01 00:00:00",1,1,0
"21143",21143,"lirc2mqtt","npm-version","2016-08-30 12:53:20",30,"2017-01-01 00:00:00",1,1,0
"21144",21144,"lirc2mqtt","npm-version","2016-08-30 12:53:20",21,"2017-02-01 00:00:00",1,1,0
"21145",21145,"lirc2mqtt","npm-version","2016-08-30 12:53:20",32,"2017-03-01 00:00:00",1,1,0
"21146",21146,"lirc2mqtt","npm-version","2016-08-30 12:53:20",20,"2017-04-01 00:00:00",1,1,0
"21147",21147,"lirc2mqtt","npm-version","2016-08-30 12:53:20",14,"2017-05-01 00:00:00",1,1,0
"21148",21148,"lite-uploader","npm-version","2016-09-13 23:40:46",164,"2015-12-01 00:00:00",1,1,0
"21149",21149,"lite-uploader","npm-version","2016-09-13 23:40:46",80,"2016-01-01 00:00:00",1,1,0
"21150",21150,"lite-uploader","npm-version","2016-09-13 23:40:46",70,"2016-02-01 00:00:00",1,1,0
"21151",21151,"lite-uploader","npm-version","2016-09-13 23:40:46",144,"2016-03-01 00:00:00",1,1,0
"21152",21152,"lite-uploader","npm-version","2016-09-13 23:40:46",223,"2016-04-01 00:00:00",1,1,0
"21153",21153,"lite-uploader","npm-version","2016-09-13 23:40:46",198,"2016-05-01 00:00:00",1,1,0
"21154",21154,"lite-uploader","npm-version","2016-09-13 23:40:46",355,"2016-06-01 00:00:00",1,1,0
"21155",21155,"lite-uploader","npm-version","2016-09-13 23:40:46",338,"2016-07-01 00:00:00",1,1,0
"21156",21156,"lite-uploader","npm-version","2016-09-13 23:40:46",203,"2016-08-01 00:00:00",1,1,0
"21157",21157,"lite-uploader","npm-version","2016-09-13 23:40:46",519,"2016-09-01 00:00:00",1,1,0
"21158",21158,"lite-uploader","npm-version","2016-09-13 23:40:46",384,"2016-10-01 00:00:00",1,1,0
"21159",21159,"lite-uploader","npm-version","2016-09-13 23:40:46",242,"2016-11-01 00:00:00",1,1,0
"21160",21160,"lite-uploader","npm-version","2016-09-13 23:40:46",115,"2016-12-01 00:00:00",1,1,0
"21161",21161,"lite-uploader","npm-version","2016-09-13 23:40:46",93,"2017-01-01 00:00:00",1,1,0
"21162",21162,"lite-uploader","npm-version","2016-09-13 23:40:46",117,"2017-02-01 00:00:00",1,1,0
"21163",21163,"lite-uploader","npm-version","2016-09-13 23:40:46",136,"2017-03-01 00:00:00",1,1,0
"21164",21164,"lite-uploader","npm-version","2016-09-13 23:40:46",143,"2017-04-01 00:00:00",1,1,0
"21165",21165,"lite-uploader","npm-version","2016-09-13 23:40:46",79,"2017-05-01 00:00:00",1,1,0
"21166",21166,"lite-uploader","npm-version","2016-09-13 23:40:46",54,"2017-06-01 00:00:00",1,1,0
"21167",21167,"lithium-sdk","travis","2016-04-21 11:08:57",102,"2015-07-01 00:00:00",1,0,0
"21168",21168,"lithium-sdk","travis","2016-04-21 11:08:57",309,"2015-08-01 00:00:00",1,0,0
"21169",21169,"lithium-sdk","travis","2016-04-21 11:08:57",124,"2015-09-01 00:00:00",1,0,0
"21170",21170,"lithium-sdk","travis","2016-04-21 11:08:57",164,"2015-10-01 00:00:00",1,0,0
"21171",21171,"lithium-sdk","travis","2016-04-21 11:08:57",204,"2015-11-01 00:00:00",1,0,0
"21172",21172,"lithium-sdk","travis","2016-04-21 11:08:57",233,"2015-12-01 00:00:00",1,0,0
"21173",21173,"lithium-sdk","travis","2016-04-21 11:08:57",319,"2016-01-01 00:00:00",1,0,0
"21174",21174,"lithium-sdk","travis","2016-04-21 11:08:57",235,"2016-02-01 00:00:00",1,0,0
"21175",21175,"lithium-sdk","travis","2016-04-21 11:08:57",299,"2016-03-01 00:00:00",1,0,0
"21176",21176,"lithium-sdk","travis","2016-04-21 11:08:57",396,"2016-04-01 00:00:00",1,0,0
"21177",21177,"lithium-sdk","travis","2016-04-21 11:08:57",724,"2016-05-01 00:00:00",1,0,0
"21178",21178,"lithium-sdk","travis","2016-04-21 11:08:57",111,"2016-06-01 00:00:00",1,0,0
"21179",21179,"lithium-sdk","travis","2016-04-21 11:08:57",150,"2016-07-01 00:00:00",1,0,0
"21180",21180,"lithium-sdk","travis","2016-04-21 11:08:57",171,"2016-08-01 00:00:00",1,0,0
"21181",21181,"lithium-sdk","travis","2016-04-21 11:08:57",247,"2016-09-01 00:00:00",1,0,0
"21182",21182,"lithium-sdk","travis","2016-04-21 11:08:57",542,"2016-10-01 00:00:00",1,0,0
"21183",21183,"lithium-sdk","travis","2016-04-21 11:08:57",346,"2016-11-01 00:00:00",1,0,0
"21184",21184,"lithium-sdk","travis","2016-04-21 11:08:57",131,"2016-12-01 00:00:00",1,0,0
"21185",21185,"lithium-sdk","travis","2016-04-21 11:08:57",155,"2017-01-01 00:00:00",1,0,0
"21186",21186,"little-time","travis","2016-08-05 21:15:43",16,"2015-11-01 00:00:00",1,0,1
"21187",21187,"little-time","travis","2016-08-05 21:15:43",16,"2015-12-01 00:00:00",1,0,1
"21188",21188,"little-time","travis","2016-08-05 21:15:43",22,"2016-01-01 00:00:00",1,0,1
"21189",21189,"little-time","travis","2016-08-05 21:15:43",23,"2016-02-01 00:00:00",1,0,1
"21190",21190,"little-time","travis","2016-08-05 21:15:43",21,"2016-03-01 00:00:00",1,0,1
"21191",21191,"little-time","travis","2016-08-05 21:15:43",32,"2016-04-01 00:00:00",1,0,1
"21192",21192,"little-time","travis","2016-08-05 21:15:43",23,"2016-05-01 00:00:00",1,0,1
"21193",21193,"little-time","travis","2016-08-05 21:15:43",7,"2016-06-01 00:00:00",1,0,1
"21194",21194,"little-time","travis","2016-08-05 21:15:43",8,"2016-07-01 00:00:00",1,0,1
"21195",21195,"little-time","travis","2016-08-05 21:15:43",739,"2016-08-01 00:00:00",1,0,1
"21196",21196,"little-time","travis","2016-08-05 21:15:43",172,"2016-09-01 00:00:00",1,0,1
"21197",21197,"little-time","travis","2016-08-05 21:15:43",349,"2016-10-01 00:00:00",1,0,1
"21198",21198,"little-time","travis","2016-08-05 21:15:43",123,"2016-11-01 00:00:00",1,0,1
"21199",21199,"little-time","travis","2016-08-05 21:15:43",140,"2016-12-01 00:00:00",1,0,1
"21200",21200,"little-time","travis","2016-08-05 21:15:43",156,"2017-01-01 00:00:00",1,0,1
"21201",21201,"little-time","travis","2016-08-05 21:15:43",152,"2017-02-01 00:00:00",1,0,1
"21202",21202,"little-time","travis","2016-08-05 21:15:43",232,"2017-03-01 00:00:00",1,0,1
"21203",21203,"little-time","travis","2016-08-05 21:15:43",109,"2017-04-01 00:00:00",1,0,1
"21204",21204,"little-time","travis","2016-08-05 21:15:43",96,"2017-05-01 00:00:00",1,0,1
"21205",21205,"live","other-github","2016-06-24 10:52:57",53,"2015-09-01 00:00:00",0,0,0
"21206",21206,"live","other-github","2016-06-24 10:52:57",96,"2015-10-01 00:00:00",0,0,0
"21207",21207,"live","other-github","2016-06-24 10:52:57",328,"2015-11-01 00:00:00",0,0,0
"21208",21208,"live","other-github","2016-06-24 10:52:57",330,"2015-12-01 00:00:00",0,0,0
"21209",21209,"live","other-github","2016-06-24 10:52:57",605,"2016-01-01 00:00:00",0,0,0
"21210",21210,"live","other-github","2016-06-24 10:52:57",223,"2016-02-01 00:00:00",0,0,0
"21211",21211,"live","other-github","2016-06-24 10:52:57",210,"2016-03-01 00:00:00",0,0,0
"21212",21212,"live","other-github","2016-06-24 10:52:57",574,"2016-04-01 00:00:00",0,0,0
"21213",21213,"live","other-github","2016-06-24 10:52:57",566,"2016-05-01 00:00:00",0,0,0
"21214",21214,"live","other-github","2016-06-24 10:52:57",317,"2016-06-01 00:00:00",0,0,0
"21215",21215,"live","other-github","2016-06-24 10:52:57",363,"2016-07-01 00:00:00",0,0,0
"21216",21216,"live","other-github","2016-06-24 10:52:57",228,"2016-08-01 00:00:00",0,0,0
"21217",21217,"live","other-github","2016-06-24 10:52:57",415,"2016-09-01 00:00:00",0,0,0
"21218",21218,"live","other-github","2016-06-24 10:52:57",620,"2016-10-01 00:00:00",0,0,0
"21219",21219,"live","other-github","2016-06-24 10:52:57",413,"2016-11-01 00:00:00",0,0,0
"21220",21220,"live","other-github","2016-06-24 10:52:57",182,"2016-12-01 00:00:00",0,0,0
"21221",21221,"live","other-github","2016-06-24 10:52:57",224,"2017-01-01 00:00:00",0,0,0
"21222",21222,"live","other-github","2016-06-24 10:52:57",293,"2017-02-01 00:00:00",0,0,0
"21223",21223,"live","other-github","2016-06-24 10:52:57",391,"2017-03-01 00:00:00",0,0,0
"21224",21224,"livecomment","cdn","2016-01-05 12:06:06",190,"2015-04-01 00:00:00",0,0,1
"21225",21225,"livecomment","cdn","2016-01-05 12:06:06",184,"2015-05-01 00:00:00",0,0,1
"21226",21226,"livecomment","cdn","2016-01-05 12:06:06",203,"2015-06-01 00:00:00",0,0,1
"21227",21227,"livecomment","cdn","2016-01-05 12:06:06",118,"2015-07-01 00:00:00",0,0,1
"21228",21228,"livecomment","cdn","2016-01-05 12:06:06",302,"2015-08-01 00:00:00",0,0,1
"21229",21229,"livecomment","cdn","2016-01-05 12:06:06",230,"2015-09-01 00:00:00",0,0,1
"21230",21230,"livecomment","cdn","2016-01-05 12:06:06",148,"2015-10-01 00:00:00",0,0,1
"21231",21231,"livecomment","cdn","2016-01-05 12:06:06",318,"2015-11-01 00:00:00",0,0,1
"21232",21232,"livecomment","cdn","2016-01-05 12:06:06",480,"2015-12-01 00:00:00",0,0,1
"21233",21233,"livecomment","cdn","2016-01-05 12:06:06",962,"2016-01-01 00:00:00",0,0,1
"21234",21234,"livecomment","cdn","2016-01-05 12:06:06",455,"2016-02-01 00:00:00",0,0,1
"21235",21235,"livecomment","cdn","2016-01-05 12:06:06",190,"2016-03-01 00:00:00",0,0,1
"21236",21236,"livecomment","cdn","2016-01-05 12:06:06",1279,"2016-04-01 00:00:00",0,0,1
"21237",21237,"livecomment","cdn","2016-01-05 12:06:06",458,"2016-05-01 00:00:00",0,0,1
"21238",21238,"livecomment","cdn","2016-01-05 12:06:06",165,"2016-06-01 00:00:00",0,0,1
"21239",21239,"livecomment","cdn","2016-01-05 12:06:06",194,"2016-07-01 00:00:00",0,0,1
"21240",21240,"livecomment","cdn","2016-01-05 12:06:06",322,"2016-08-01 00:00:00",0,0,1
"21241",21241,"livecomment","cdn","2016-01-05 12:06:06",388,"2016-09-01 00:00:00",0,0,1
"21242",21242,"livecomment","cdn","2016-01-05 12:06:06",735,"2016-10-01 00:00:00",0,0,1
"21243",21243,"livedb","npm-version","2015-12-30 00:25:52",6888,"2015-03-01 00:00:00",1,1,0
"21244",21244,"livedb","npm-version","2015-12-30 00:25:52",1618,"2015-04-01 00:00:00",1,1,0
"21245",21245,"livedb","npm-version","2015-12-30 00:25:52",4009,"2015-05-01 00:00:00",1,1,0
"21246",21246,"livedb","npm-version","2015-12-30 00:25:52",1745,"2015-06-01 00:00:00",1,1,0
"21247",21247,"livedb","npm-version","2015-12-30 00:25:52",2309,"2015-07-01 00:00:00",1,1,0
"21248",21248,"livedb","npm-version","2015-12-30 00:25:52",1800,"2015-08-01 00:00:00",1,1,0
"21249",21249,"livedb","npm-version","2015-12-30 00:25:52",1548,"2015-09-01 00:00:00",1,1,0
"21250",21250,"livedb","npm-version","2015-12-30 00:25:52",1285,"2015-10-01 00:00:00",1,1,0
"21251",21251,"livedb","npm-version","2015-12-30 00:25:52",876,"2015-11-01 00:00:00",1,1,0
"21252",21252,"livedb","npm-version","2015-12-30 00:25:52",1038,"2015-12-01 00:00:00",1,1,0
"21253",21253,"livedb","npm-version","2015-12-30 00:25:52",2809,"2016-01-01 00:00:00",1,1,0
"21254",21254,"livedb","npm-version","2015-12-30 00:25:52",1340,"2016-02-01 00:00:00",1,1,0
"21255",21255,"livedb","npm-version","2015-12-30 00:25:52",1043,"2016-03-01 00:00:00",1,1,0
"21256",21256,"livedb","npm-version","2015-12-30 00:25:52",1758,"2016-04-01 00:00:00",1,1,0
"21257",21257,"livedb","npm-version","2015-12-30 00:25:52",1884,"2016-05-01 00:00:00",1,1,0
"21258",21258,"livedb","npm-version","2015-12-30 00:25:52",633,"2016-06-01 00:00:00",1,1,0
"21259",21259,"livedb","npm-version","2015-12-30 00:25:52",615,"2016-07-01 00:00:00",1,1,0
"21260",21260,"livedb","npm-version","2015-12-30 00:25:52",1367,"2016-08-01 00:00:00",1,1,0
"21261",21261,"livedb","npm-version","2015-12-30 00:25:52",1224,"2016-09-01 00:00:00",1,1,0
"21262",21262,"livedb-mongo","npm-version","2016-03-10 00:35:43",886,"2015-06-01 00:00:00",1,1,0
"21263",21263,"livedb-mongo","npm-version","2016-03-10 00:35:43",1004,"2015-07-01 00:00:00",1,1,0
"21264",21264,"livedb-mongo","npm-version","2016-03-10 00:35:43",1051,"2015-08-01 00:00:00",1,1,0
"21265",21265,"livedb-mongo","npm-version","2016-03-10 00:35:43",954,"2015-09-01 00:00:00",1,1,0
"21266",21266,"livedb-mongo","npm-version","2016-03-10 00:35:43",662,"2015-10-01 00:00:00",1,1,0
"21267",21267,"livedb-mongo","npm-version","2016-03-10 00:35:43",413,"2015-11-01 00:00:00",1,1,0
"21268",21268,"livedb-mongo","npm-version","2016-03-10 00:35:43",443,"2015-12-01 00:00:00",1,1,0
"21269",21269,"livedb-mongo","npm-version","2016-03-10 00:35:43",2260,"2016-01-01 00:00:00",1,1,0
"21270",21270,"livedb-mongo","npm-version","2016-03-10 00:35:43",841,"2016-02-01 00:00:00",1,1,0
"21271",21271,"livedb-mongo","npm-version","2016-03-10 00:35:43",482,"2016-03-01 00:00:00",1,1,0
"21272",21272,"livedb-mongo","npm-version","2016-03-10 00:35:43",726,"2016-04-01 00:00:00",1,1,0
"21273",21273,"livedb-mongo","npm-version","2016-03-10 00:35:43",1090,"2016-05-01 00:00:00",1,1,0
"21274",21274,"livedb-mongo","npm-version","2016-03-10 00:35:43",286,"2016-06-01 00:00:00",1,1,0
"21275",21275,"livedb-mongo","npm-version","2016-03-10 00:35:43",269,"2016-07-01 00:00:00",1,1,0
"21276",21276,"livedb-mongo","npm-version","2016-03-10 00:35:43",676,"2016-08-01 00:00:00",1,1,0
"21277",21277,"livedb-mongo","npm-version","2016-03-10 00:35:43",542,"2016-09-01 00:00:00",1,1,0
"21278",21278,"livedb-mongo","npm-version","2016-03-10 00:35:43",689,"2016-10-01 00:00:00",1,1,0
"21279",21279,"livedb-mongo","npm-version","2016-03-10 00:35:43",772,"2016-11-01 00:00:00",1,1,0
"21280",21280,"livedb-mongo","npm-version","2016-03-10 00:35:43",343,"2016-12-01 00:00:00",1,1,0
"21281",21281,"lnk","travis","2016-09-27 10:00:00",33,"2015-12-01 00:00:00",1,0,0
"21282",21282,"lnk","travis","2016-09-27 10:00:00",49,"2016-01-01 00:00:00",1,0,0
"21283",21283,"lnk","travis","2016-09-27 10:00:00",39,"2016-02-01 00:00:00",1,0,0
"21284",21284,"lnk","travis","2016-09-27 10:00:00",28,"2016-03-01 00:00:00",1,0,0
"21285",21285,"lnk","travis","2016-09-27 10:00:00",86,"2016-04-01 00:00:00",1,0,0
"21286",21286,"lnk","travis","2016-09-27 10:00:00",64,"2016-05-01 00:00:00",1,0,0
"21287",21287,"lnk","travis","2016-09-27 10:00:00",19,"2016-06-01 00:00:00",1,0,0
"21288",21288,"lnk","travis","2016-09-27 10:00:00",20,"2016-07-01 00:00:00",1,0,0
"21289",21289,"lnk","travis","2016-09-27 10:00:00",33,"2016-08-01 00:00:00",1,0,0
"21290",21290,"lnk","travis","2016-09-27 10:00:00",211,"2016-09-01 00:00:00",1,0,0
"21291",21291,"lnk","travis","2016-09-27 10:00:00",211,"2016-10-01 00:00:00",1,0,0
"21292",21292,"lnk","travis","2016-09-27 10:00:00",107,"2016-11-01 00:00:00",1,0,0
"21293",21293,"lnk","travis","2016-09-27 10:00:00",69,"2016-12-01 00:00:00",1,0,0
"21294",21294,"lnk","travis","2016-09-27 10:00:00",280,"2017-01-01 00:00:00",1,0,0
"21295",21295,"lnk","travis","2016-09-27 10:00:00",110,"2017-02-01 00:00:00",1,0,0
"21296",21296,"lnk","travis","2016-09-27 10:00:00",213,"2017-03-01 00:00:00",1,0,0
"21297",21297,"lnk","travis","2016-09-27 10:00:00",145,"2017-04-01 00:00:00",1,0,0
"21298",21298,"lnk","travis","2016-09-27 10:00:00",631,"2017-05-01 00:00:00",1,0,0
"21299",21299,"lnk","travis","2016-09-27 10:00:00",114,"2017-06-01 00:00:00",1,0,0
"21300",21300,"load-grunt-config","travis","2015-12-01 17:40:06",306243,"2015-03-01 00:00:00",1,0,0
"21301",21301,"load-grunt-config","travis","2015-12-01 17:40:06",197475,"2015-04-01 00:00:00",1,0,0
"21302",21302,"load-grunt-config","travis","2015-12-01 17:40:06",117946,"2015-05-01 00:00:00",1,0,0
"21303",21303,"load-grunt-config","travis","2015-12-01 17:40:06",103483,"2015-06-01 00:00:00",1,0,0
"21304",21304,"load-grunt-config","travis","2015-12-01 17:40:06",131916,"2015-07-01 00:00:00",1,0,0
"21305",21305,"load-grunt-config","travis","2015-12-01 17:40:06",113487,"2015-08-01 00:00:00",1,0,0
"21306",21306,"load-grunt-config","travis","2015-12-01 17:40:06",107361,"2015-09-01 00:00:00",1,0,0
"21307",21307,"load-grunt-config","travis","2015-12-01 17:40:06",81534,"2015-10-01 00:00:00",1,0,0
"21308",21308,"load-grunt-config","travis","2015-12-01 17:40:06",91722,"2015-11-01 00:00:00",1,0,0
"21309",21309,"load-grunt-config","travis","2015-12-01 17:40:06",88624,"2015-12-01 00:00:00",1,0,0
"21310",21310,"load-grunt-config","travis","2015-12-01 17:40:06",94229,"2016-01-01 00:00:00",1,0,0
"21311",21311,"load-grunt-config","travis","2015-12-01 17:40:06",105449,"2016-02-01 00:00:00",1,0,0
"21312",21312,"load-grunt-config","travis","2015-12-01 17:40:06",123703,"2016-03-01 00:00:00",1,0,0
"21313",21313,"load-grunt-config","travis","2015-12-01 17:40:06",112459,"2016-04-01 00:00:00",1,0,0
"21314",21314,"load-grunt-config","travis","2015-12-01 17:40:06",115153,"2016-05-01 00:00:00",1,0,0
"21315",21315,"load-grunt-config","travis","2015-12-01 17:40:06",128515,"2016-06-01 00:00:00",1,0,0
"21316",21316,"load-grunt-config","travis","2015-12-01 17:40:06",113231,"2016-07-01 00:00:00",1,0,0
"21317",21317,"load-grunt-config","travis","2015-12-01 17:40:06",120202,"2016-08-01 00:00:00",1,0,0
"21318",21318,"load-grunt-config","travis","2015-12-01 17:40:06",117488,"2016-09-01 00:00:00",1,0,0
"21319",21319,"local-dynamo","travis","2016-08-02 18:48:18",5903,"2015-11-01 00:00:00",1,0,0
"21320",21320,"local-dynamo","travis","2016-08-02 18:48:18",3461,"2015-12-01 00:00:00",1,0,0
"21321",21321,"local-dynamo","travis","2016-08-02 18:48:18",1203,"2016-01-01 00:00:00",1,0,0
"21322",21322,"local-dynamo","travis","2016-08-02 18:48:18",1535,"2016-02-01 00:00:00",1,0,0
"21323",21323,"local-dynamo","travis","2016-08-02 18:48:18",1544,"2016-03-01 00:00:00",1,0,0
"21324",21324,"local-dynamo","travis","2016-08-02 18:48:18",1528,"2016-04-01 00:00:00",1,0,0
"21325",21325,"local-dynamo","travis","2016-08-02 18:48:18",1635,"2016-05-01 00:00:00",1,0,0
"21326",21326,"local-dynamo","travis","2016-08-02 18:48:18",1749,"2016-06-01 00:00:00",1,0,0
"21327",21327,"local-dynamo","travis","2016-08-02 18:48:18",1770,"2016-07-01 00:00:00",1,0,0
"21328",21328,"local-dynamo","travis","2016-08-02 18:48:18",2267,"2016-08-01 00:00:00",1,0,0
"21329",21329,"local-dynamo","travis","2016-08-02 18:48:18",2970,"2016-09-01 00:00:00",1,0,0
"21330",21330,"local-dynamo","travis","2016-08-02 18:48:18",2322,"2016-10-01 00:00:00",1,0,0
"21331",21331,"local-dynamo","travis","2016-08-02 18:48:18",2815,"2016-11-01 00:00:00",1,0,0
"21332",21332,"local-dynamo","travis","2016-08-02 18:48:18",2076,"2016-12-01 00:00:00",1,0,0
"21333",21333,"local-dynamo","travis","2016-08-02 18:48:18",2471,"2017-01-01 00:00:00",1,0,0
"21334",21334,"local-dynamo","travis","2016-08-02 18:48:18",3552,"2017-02-01 00:00:00",1,0,0
"21335",21335,"local-dynamo","travis","2016-08-02 18:48:18",4270,"2017-03-01 00:00:00",1,0,0
"21336",21336,"local-dynamo","travis","2016-08-02 18:48:18",3472,"2017-04-01 00:00:00",1,0,0
"21337",21337,"local-dynamo","travis","2016-08-02 18:48:18",15421,"2017-05-01 00:00:00",1,0,0
"21338",21338,"local-npm","cdn","2016-01-09 18:11:22",242,"2015-04-01 00:00:00",1,0,1
"21339",21339,"local-npm","cdn","2016-01-09 18:11:22",241,"2015-05-01 00:00:00",1,0,1
"21340",21340,"local-npm","cdn","2016-01-09 18:11:22",320,"2015-06-01 00:00:00",1,0,1
"21341",21341,"local-npm","cdn","2016-01-09 18:11:22",316,"2015-07-01 00:00:00",1,0,1
"21342",21342,"local-npm","cdn","2016-01-09 18:11:22",408,"2015-08-01 00:00:00",1,0,1
"21343",21343,"local-npm","cdn","2016-01-09 18:11:22",313,"2015-09-01 00:00:00",1,0,1
"21344",21344,"local-npm","cdn","2016-01-09 18:11:22",400,"2015-10-01 00:00:00",1,0,1
"21345",21345,"local-npm","cdn","2016-01-09 18:11:22",261,"2015-11-01 00:00:00",1,0,1
"21346",21346,"local-npm","cdn","2016-01-09 18:11:22",537,"2015-12-01 00:00:00",1,0,1
"21347",21347,"local-npm","cdn","2016-01-09 18:11:22",2321,"2016-01-01 00:00:00",1,0,1
"21348",21348,"local-npm","cdn","2016-01-09 18:11:22",796,"2016-02-01 00:00:00",1,0,1
"21349",21349,"local-npm","cdn","2016-01-09 18:11:22",900,"2016-03-01 00:00:00",1,0,1
"21350",21350,"local-npm","cdn","2016-01-09 18:11:22",1841,"2016-04-01 00:00:00",1,0,1
"21351",21351,"local-npm","cdn","2016-01-09 18:11:22",1408,"2016-05-01 00:00:00",1,0,1
"21352",21352,"local-npm","cdn","2016-01-09 18:11:22",967,"2016-06-01 00:00:00",1,0,1
"21353",21353,"local-npm","cdn","2016-01-09 18:11:22",1265,"2016-07-01 00:00:00",1,0,1
"21354",21354,"local-npm","cdn","2016-01-09 18:11:22",787,"2016-08-01 00:00:00",1,0,1
"21355",21355,"local-npm","cdn","2016-01-09 18:11:22",1002,"2016-09-01 00:00:00",1,0,1
"21356",21356,"local-npm","cdn","2016-01-09 18:11:22",1418,"2016-10-01 00:00:00",1,0,1
"21357",21357,"local-ssl-proxy","travis","2016-02-03 00:00:30",23,"2015-05-01 00:00:00",1,1,0
"21358",21358,"local-ssl-proxy","travis","2016-02-03 00:00:30",19,"2015-06-01 00:00:00",1,1,0
"21359",21359,"local-ssl-proxy","travis","2016-02-03 00:00:30",88,"2015-07-01 00:00:00",1,1,0
"21360",21360,"local-ssl-proxy","travis","2016-02-03 00:00:30",38,"2015-08-01 00:00:00",1,1,0
"21361",21361,"local-ssl-proxy","travis","2016-02-03 00:00:30",36,"2015-09-01 00:00:00",1,1,0
"21362",21362,"local-ssl-proxy","travis","2016-02-03 00:00:30",40,"2015-10-01 00:00:00",1,1,0
"21363",21363,"local-ssl-proxy","travis","2016-02-03 00:00:30",298,"2015-11-01 00:00:00",1,1,0
"21364",21364,"local-ssl-proxy","travis","2016-02-03 00:00:30",182,"2015-12-01 00:00:00",1,1,0
"21365",21365,"local-ssl-proxy","travis","2016-02-03 00:00:30",148,"2016-01-01 00:00:00",1,1,0
"21366",21366,"local-ssl-proxy","travis","2016-02-03 00:00:30",215,"2016-02-01 00:00:00",1,1,0
"21367",21367,"local-ssl-proxy","travis","2016-02-03 00:00:30",101,"2016-03-01 00:00:00",1,1,0
"21368",21368,"local-ssl-proxy","travis","2016-02-03 00:00:30",273,"2016-04-01 00:00:00",1,1,0
